,job_id,job_url,title,company,salary,location,location_count,all_locations,work_type,posted_time,skills,job_expertise,job_domain,reasons_join,job_description,skills_experience,why_love_working,scraped_at
0,Không xác định,https://itviec.com/it-jobs?job_selected=senior-manager-data-scientist-fintech-trusting-social-1245,Senior/Manager Data Scientist - Fintech,Trusting Social,You'll love it,"Havana Tower - 132 Ham Nghi, District 1, Ho Chi Minh",1,"Havana Tower - 132 Ham Nghi, District 1, Ho Chi Minh",At office,34 minutes ago,Skills: Data Science LLM Statistical Analysis R Machine Learning Python,Job Expertise: Data Scientist,Job Domain: Financial Services,"Top 3 reasons to join us Top Salary, Awesome Benefits Premium healthcare for 3 members in family Grab to work, Lunch allowance for all employee","Job description Trusting Social is an AI Fintech pioneer that's revolutionizing credit access in emerging markets. Our mission is ""Advancing AI to Meet the Financial Needs of Everyday Consumers with Empathy."" We've assessed over 1 billion consumers across four countries, and we're on a mission to provide 100 million credit lines using the power of AI and Big Data. How You'll Make an Impact The Credit Insight team consists of highly skilled and passionate data scientists who are committed to staying current with the latest advancements in data science, machine learning, and artificial intelligence. Our team tackles a wide range of areas including credit scoring, fraudulent activity detection, profit optimization, and developing advanced technologies such as conversational AI. By analyzing extensive datasets that capture daily customer behavior, we continuously uncover unique and intriguing machine learning and business challenges. Our goal is to build robust machine learning models that enhance user experience and optimize the profitability of our financial products. What You'll Do Train and Fine-tune LLM Models: Develop and refine large language models to follow instructions, comprehend customer inquiries, and communicate naturally and effectively. Design and Develop LLM Agents: Create and tailor LLM agents to meet specific business needs and objectives. Build Evaluation Frameworks: Establish comprehensive evaluation frameworks to assess the performance and effectiveness of LLM agents. Feedback Collection and Model Improvement: Develop systems for collecting user feedback and iteratively improving model performance based on this feedback. Develop Other ML Models: Design and implement various types of machine learning models to address diverse business needs. Collaboration and Consultation: Work closely with peers, colleagues, and managers to resolve issues and achieve shared goals. Develop other ML models.","Your skills and experience Post Graduate degree (Masters  or Ph.D.) in Quantitative field such as Statistics, Mathematics, Computer  Science, Economics, or equivalent experience preferred  From 6+ years of professional working experience in applying applying statistical and ML solutions to business problems  Strong proficiency in programming languages such as Python or R. Strong knowledge and hands-on experience on machine learning, or statistics and experimentation Results oriented with strong analytical and problem solving skills Good business acumen with strong ability to solve business problems through data driven quantitative methodologies The ability to communicate results clearly to technical and non-technical audiences Demonstrated ability to research and innovate solutions to solve business problems Experience in bank related products such as unsecured personal loans and credit card is preferred","Why you'll love working here Join our vibrant team and enjoy: Opportunity to work and learn from one of the best and brightest technology teams in Vietnam Be part of a winning team with exponential growth regionally, experience recruiting world-class talents Competitive compensation package, including 13th-month salary and performance bonuses Comprehensive health care coverage for you and your dependents Generous leave policies, including annual leave, sick leave, and flexible work hours Convenient central district 1 office location, next to a future metro station Onsite lunch with multiple options, including vegetarian Grab for work allowance and fully equipped workstations Fun and engaging team building activities, sponsored sports clubs, and happy hour every Thursday Unlimited free coffee, tea, snacks, and fruit to keep you energized An opportunity to make a social impact by helping to democratize credit access in emerging markets",2025-08-28 11:34:36
1,Không xác định,https://itviec.com/it-jobs?job_selected=frontend-developer-shopify-wordpress-developer-solis-lab-4021,Frontend Developer (Shopify/Wordpress Developer),SOLIS LAB,"1,000 - 1,500 USD","Tầng 4 - tòa nhà Hà Thành Plaza - 102 Thái Thịnh, Dong Da, Ha Noi",1,"Tầng 4 - tòa nhà Hà Thành Plaza - 102 Thái Thịnh, Dong Da, Ha Noi",At office,53 minutes ago,Skills: JavaScript ReactJS HTML CSS TypeScript VueJS,Job Expertise: Frontend Developer,Job Domain: E-commerce,"Top 3 reasons to join us Small cohesive team of excellent individuals Skill up quickly at web dev, UX and design Bonuses for project completion and top performers","Job description Solis Lab is hiring now Frontend Dev - HTML5/CSS3/JavaScript. Join Solis Lab, a dynamic team crafting websites for top-tier brands with millions of monthly views. We're looking for a developer who is eager to turn intricate designs into stunning, responsive, and accessible web components. If you're detail-oriented, proactive, and ready to dive into front-end web development best practices, we want you! Your main responsibilities include: Transform design files (Sketch, Zeplin, Figma) into responsive and accessible front-end components. Uphold and advance accessibility, performance, and coding standards. Collaborate with the team leader and project manager to keep projects on schedule and aligned with goals. Engage with the technical lead to research and adopt cutting-edge front-end practices. You are perfect for this position if:  Have a keen eye for details and can interpret design requirements into front-end code precisely. Writes clean, maintainable code that is designed for reusability and scalability across various projects. Demonstrates independence and initiative, proactively researching and devising technical solutions for challenging tasks. Conducts thorough quality assurance on your work before seeking reviews from team leaders. Supports fellow team members, is willing to share knowledge, and provides mentorship to less experienced developers.  Takes pride in delivering high-quality work and is committed to excellence. Only apply if you're ready to invest the time and effort required to achieve the highest standards.","Your skills and experience  Basic proficiency in English reading and writing. Strong critical thinking and problem-solving abilities. Ability to write SEO-friendly, semantic HTML5. Expert knowledge of developing cross-platform/browser (Chrome, Safari, Firefox) for web development. Proficient with modern CSS, including frameworks like Tailwind CSS, and native features such as Flexbox, Grid, Transforms, and Animation. Basic knowledge of CSS preprocessors like Sass, Less, or PostCSS. Skilled in JavaScript ES6+ (ES7/8/9) without relying on jQuery. Familiarity with JavaScript frameworks such as React or Vue.js. Extensive experience with responsive web design. Comfortable using design tools like Sketch, Zeplin, and Figma. Proficient in code versioning tools, particularly Git. Portfolio required: demo projects, GitHub profile, code snippets, etc. 2 live front-end project samples. 1 code sample demonstrating BEM, Tailwind CSS, or other CSS conventions. 1 code sample showing modular ES6+ JavaScript usage.  The following skills are huge bonus points if you have them (if you don’t, no worries, you’ll learn on the job): Webpack / Babel / Vite. WordPress / Shopify.","Why you'll love working here Experience a fast-paced development agency life in a team that values leadership, craftsmanship, innovation, teamwork, and simplicity. Our team updates technology stacks, conventions, and workflows constantly. We move fast and learn faster. Stagnation or mediocrity is not acceptable. Continuous improvement is our way of life. If you're bothered by any of these things, don't apply. If that doesn't bother you, then you are one of us, and you will love this. Your experience and skills will grow more quickly than those of your peers in other companies. All we focus on is learning and improving through our day-to-day work, and at the same time, enjoying the company of our colleagues, whom we select very carefully.  We also provide the following benefits:  Total annual income equivalent to 14 months of salary (standard salary + Tet + bonus). Professional working environment: We provide you with top-notched tools including MacBook Pro, iPhone, Android devices for testing. We don't aim to micro-manage our employees. You will be the one who manages our expectations. A clear vision of your career progress: Performance/Roadmap review every 3 months. Growth tracks and career roadmap are carefully designed to build your confidence as you progress through the levels. Grow to be a Specialist or Jack of all trade: Opportunity to work with modern but pragmatic tech stacks for front-end and back-end. We pay for any courses, books, or conferences that you need to level up your skills. You are encouraged to have a life outside of work. Besides public holidays, you get 12 paid days off a year. Our fun and engaging reward system let you book extra paid leaves or remote working days for your efforts as a team player. You get one extra day off for every year you work at Solis Lab. Yearly health check-up. We also provide premium health insurance for family members of senior-level members. There are regular team-building activities, trips, parties.",2025-08-28 11:34:42
2,Không xác định,https://itviec.com/it-jobs?job_selected=devops-engineer-aws-cloud-kubernetes-python-designveloper-dsv-3352,"DevOps Engineer (AWS, Cloud, Kubernetes, Python)",Designveloper (DSV),Up to $2000,"No. 53-55-57, Pho Duc Chinh street, Nguyen Thai Binh ward, District 1, Ho Chi Minh",1,"No. 53-55-57, Pho Duc Chinh street, Nguyen Thai Binh ward, District 1, Ho Chi Minh",At office,2025-08-28 10:34:48,Skills: DevOps Kubernetes AWS Cloud Docker Python,Job Expertise: DevOps Engineer,Job Domain: Software Development Outsourcing,Top 3 reasons to join us Are you interested in creating web & mobile apps? Would you like to work in a dynamic & fun team? Attractive salary and annual salary review,"Job description We are looking for a DevOps Engineer who loves building top notch SAAS products and at the same time create infrastructure, tools, templates, and many more that enable colleagues to ship value at unprecedented speed to customers. You will work on one of our core SAAS systems utilizing state of the art technology. Responsibilities Design, implement, and operate AWS environments aligned with the Well-Architected Framework. Build and maintain end-to-end CI/CD pipelines using Bitbucket Pipelines and GitHub Actions. Implement GitOps workflows (Argo CD, Helm, Kustomize) for declarative Kubernetes deployments. Containerize applications with Docker and orchestrate Kubernetes clusters (EKS or self-managed). Author and maintain Terraform or CloudFormation modules for reproducible, versioned infrastructure provisioning. Implement observability and monitoring with Datadog, Prometheus, and Grafana—defining SLIs, SLOs, dashboards, and alerts. Write automation scripts (Bash, Python, Go) to streamline operations, build custom tooling, and integrate services. Continuously self-learn and adopt emerging DevOps technologies and best practices, sharing knowledge and upskilling the team.","Your skills and experience 2+ years building cloud-based/cloud-native architecture on AWS. 2+ years experience with Infrastructures as Code Terraform, Containerized Orchestration like Docker, Kubernetes. Proven track record building and operating production CI/CD pipelines and GitOps workflows. Solid understanding of networking concepts in cloud environments (VPCs, subnets, routing, security groups). Familiarity with Web Application Firewalls, DDoS mitigation, and edge-security via CloudFront or Cloudflare. Experience with Infrastructure as Code using Terraform or AWS CloudFormation. Demonstrated security-focused approach to system design and operation. Familiarity with observability tooling (metrics, logs, tracing) and SLO/alerting design. Proficient scripting skills (e.g., Python, Bash); comfortable building custom CLI tools or automation scripts. Excellent communication skills and the ability to collaborate across teams. Proficiency in spoken and written English. Nice to have: AWS Cloud Computing Certification is a plus. MLOps knowledge is a plus. Familiarity with compliance frameworks such as ISO 27001, SOC 2, etc.","Why you'll love working here Salary Up to $2000 Working & growing with Passionate & Talented Team. Diverse careers opportunities with Software Outsourcing, Software Product. English environment with projects from US, UK,  … Projects in various domains (pdf, logistic, online contract, medical …) Various training on hot-trend technologies, best practices and soft skills. Have 2 - 3 remote days / week (Flexible).  Working time 35 hours/week (Monday – Friday). Maximum 16 days annual leave per year. Refund annual leave days at the end of year.   Professional training process (support Udemy training course, >5000 courses). Training course refund (AWS…) Attractive Salary and Benefits. Performance review. Almost all customers from the US, UK …. MacBook Pro provided. Personal laptop allowance: $250 per year.  Employee referral bonus: $100 - $500. Project referral bonus: 5% project value contract.  Social insurance, PVI Premium health care for you and your loved ones.  13th month salary and Bonus based on team performance. Free in-house entertainment facilities (bilak, ping pong,…), coffee, snacks, instant noodles,… Sport activities: football, table-tennis, table football… Company trips, team building, office parties, ….",2025-08-28 11:34:48
3,Không xác định,https://itviec.com/it-jobs?job_selected=sap-business-analyst-3-4yoe-marusys-vina-3012,SAP Business Analyst (3-4Yoe),MARUSYS VINA,"500 - 1,500 USD","Handico Tower. Pham Hung street, Nam Tu Liem, Ha Noi",1,"Handico Tower. Pham Hung street, Nam Tu Liem, Ha Noi",At office,2025-08-28 10:34:54,Skills: SAP Business Analysis Tester Fiori English,Job Expertise: Business Analyst,Job Domain: Financial Services,"Top 3 reasons to join us Personal Growth in Product Technology work scope Chance to Biz Trip Oversea,100% Probation Salary KPI Bonus+Insurance for Family, ~15 monthly salary","Job description Gather, analyze, and define project requirements through effective stakeholder engagement. Create, review, and manage requirements definition documents and functional specifications.  Understand and document user needs and expectations, and communicate them accurately to the project team. Analysis requirements for the SD, QM, and FICO domains. Manage requirement changes and maintain traceability throughout the project lifecycle. Create test data and perform functional testing","Your skills and experience Education: Graduated from university with a major in Information Technology or other related fields. Work Experience 3–4 years of experience in SAP analysis, requirements gathering, or related roles. Experience working with SAP S/4HANA and Fiori Prefer having working experience in IT Korea company      3. Knowledge/ Skill/Attitude  Solid understanding of the HANA database structure and standard SAP functions. Ability to clearly organize and convey complex concepts and technical information. Strong problem-solving and analytical abilities. Basic knowledge of IT systems and software development. Experienced in requirements analysis for the SD, QM, and FICO domains. Experienced in creating test data and performing functional testing","Why you'll love working here 1. Benefits Salary will be negotiated depends on your competency Competitive compensation package (Basic salary, Monthly Allowance, Performance incentive, Profit Sharing) ~ Up to 15-16 monthly salary/year Attractive benefits (SHUI Insurance, PTI Premium Health Care Insurance full sponsored for both you and your family) Team-building Support Bonus quarterly 100% official salary during the probation period, annual salary raise Extra bonus per special occasions (Birthday, Labor Day, National Day, Solar New year, Lunar New Year) Annual company outing trip/travel benefit 2. Working environment:  5 working days/week with flexible working time and no overtime Chance to go on business trip oversea English working environment: You will have chance to practice English in both 4 skills. Internal English Class full sponsored by Company Professional, creative, comfortable and flexible working environment Young and talented colleagues with nice and supportive leader Chance to develop career with clear and motivated performance management system Common cultural-sportive Clubs and activities, sponsored and/or supported by the Company If you find an open culture where people are valued, trusted and treated fairly, let's join us!",2025-08-28 11:34:54
